r,z,u_r,u_z,u_swirl,p,T
0.0003565775107,0.1320580326,4.356232396e-05,0.002762357384,0.0002151037248,-4.869245494,1705.417401
0.0003592887909,0.1304102701,4.462239514e-05,0.003158197779,0.0002099743466,-4.810728778,1706.455262
0.000362195025,0.1286440257,4.533150959e-05,0.00358753656,0.0002045751089,-4.750241538,1707.371221
0.0003653102311,0.1267507799,4.564042625e-05,0.004048897664,0.0001989043847,-4.686620339,1708.146147
0.0003686494351,0.1247214008,4.548257266e-05,0.004539814351,0.0001929610303,-4.619356834,1708.769952
0.0003722287438,0.1225460998,4.481667191e-05,0.00505604336,0.0001867435778,-4.546188138,1709.243629
0.0003760654216,0.1202143844,4.355855002e-05,0.005592277938,0.0001802491784,-4.467282051,1709.579347
0.0003801779748,0.1177150076,4.169823638e-05,0.006140219337,0.0001734719113,-4.378450308,1709.798246
0.0003845862399,0.1150359138,3.91146851e-05,0.006691206062,0.0001664009538,-4.282534888,1709.926311
0.0003893114802,0.1121641805,3.587753983e-05,0.007231126143,0.0001590175929,-4.17115531,1709.98971
0.0003943764875,0.109085956,3.177944749e-05,0.007748305314,0.0001512927848,-4.054101299,1710.012252
0.0003998056928,0.1057863926,2.705518693e-05,0.00822019256,0.0001431823855,-3.913472407,1710.01032
0.0004056252837,0.1022495749,2.132581174e-05,0.008633886139,0.0001346250294,-3.77451943,1709.992793
0.0004118633306,0.09845844342,1.509915655e-05,0.008955819644,0.0001255351517,-3.601993049,1709.965535
0.0004185499226,0.09439471162,8.034859272e-06,0.009173417722,0.00011580343,-3.44077425,1709.93075
0.0004257173122,0.0900387783,8.573608895e-07,0.009279406864,0.0001052895389,-3.235710076,1709.888109
0.000433400071,0.08536963278,-6.658452613e-06,0.009195760829,9.38262522e-05,-3.007658927,1709.835734
0.0004416352564,0.08036475362,-1.482135771e-05,0.008948828322,8.121669172e-05,-2.812720217,1709.770498
0.0004504625906,0.075,-2.242872558e-05,0.008517966874,6.724006493e-05,-2.566625236,1709.687998
0.0004592899248,0.06963524638,-2.939047354e-05,0.007920350636,5.272894896e-05,-2.353082658,1709.589784
0.0004675251102,0.06463036722,-3.444094004e-05,0.007256108206,3.867243738e-05,-2.144409193,1709.48069
0.000475207869,0.0599612217,-3.82944132e-05,0.006554827147,2.50995962e-05,-1.968831704,1709.360123
0.0004823752586,0.05560528838,-4.076297877e-05,0.005856782067,1.204638438e-05,-1.807028414,1709.227718
0.0004890618506,0.05154155658,-4.222815134e-05,0.005180158226,-4.561125364e-07,-1.668559416,1709.083249
0.0004952998975,0.04775042506,-4.272432337e-05,0.004543022169,-1.238661396e-05,-1.543631011,1708.926588
0.0005011194884,0.04421360745,-4.249250298e-05,0.0039528811,-2.373406213e-05,-1.434702007,1708.757695
0.0005065486937,0.04091404404,-4.162571313e-05,0.003415578806,-3.44969868e-05,-1.336586069,1708.576635
0.000511613701,0.03783581952,-4.028703422e-05,0.002932008851,-4.468197579e-05,-1.249302918,1708.383574
0.0005163389413,0.03496408621,-3.857044555e-05,0.002501804461,-5.430194724e-05,-1.169938431,1708.178798
0.0005207472064,0.0322849924,-3.658800166e-05,0.00212242394,-6.337451216e-05,-1.097833555,1707.962716
0.0005248597596,0.0297856156,-3.441623163e-05,0.001790720888,-7.192052332e-05,-1.031290401,1707.735863
0.0005286964374,0.02745390016,-3.213116006e-05,0.001502760135,-7.99628874e-05,-0.9696118957,1707.498897
0.0005322757461,0.02527859915,-2.978870348e-05,0.001254489167,-8.752560403e-05,-0.9117940713,1707.25259
0.0005356149501,0.02324922009,-2.743876338e-05,0.001041740372,-9.463304713e-05,-0.8572921775,1706.997816
0.0005387301562,0.02135597434,-2.511887229e-05,0.0008605091851,-0.0001013094344,-0.8055152135,1706.735529
0.0005416363903,0.01958972992,-2.286001086e-05,0.0007069780627,-0.0001075784599,-0.7560922429,1706.466743
0.0005443476705,0.01794196741,-2.068510515e-05,0.0005776190987,-0.000113463049,-0.7086823208,1706.192506
0.0005468770746,0.01640473889,-1.861160477e-05,0.0004692012559,-0.0001189852102,-0.6630554892,1705.913876
0.0005492368031,0.01497062961,-1.665158954e-05,0.0003788149067,-0.0001241659516,-0.6190221379,1705.631892
0.000551438238,0.0136327222,-1.481307439e-05,0.0003038614682,-0.0001290252465,-0.5764509624,1705.347558
0.0005534919978,0.01238456332,-1.310050925e-05,0.0002420446342,-0.0001335820293,-0.5352418555,1705.061815
0.0005554079889,0.01122013251,-1.151555266e-05,0.0001913497118,-0.0001378542163,-0.4953257042,1704.775533
0.0005571954528,0.0101338132,-1.005757527e-05,0.000150022439,-0.0001418587389,-0.4566528814,1704.489491
0.0005588630114,0.009120365561,-8.72416952e-06,0.000116544709,-0.0001456115846,-0.4191895687,1704.204374
0.000560418708,0.008174901275,-7.511550676e-06,8.961068924e-05,-0.0001491278419,-0.3829121546,1703.920759
0.0005618700466,0.007292859931,-6.414909405e-06,6.810320867e-05,-0.0001524217469,-0.3478039868,1703.639117
0.0005632240275,0.006469987038,-5.428705241e-06,5.107148835e-05,-0.0001555067289,-0.313852375,1703.359803
0.0005644871816,0.005702313501,-4.546912636e-06,3.77103108e-05,-0.0001583954549,-0.281046353,1703.083058
0.0005656656018,0.004986136477,-3.763225096e-06,2.734106663e-05,-0.0001610998733,-0.2493753701,1702.808997
0.0005667649721,0.004318001515,-3.071217797e-06,1.939435642e-05,-0.0001636312537,-0.2188271983,1702.537608
0.0005677905952,0.003694685893,-2.464495387e-06,1.339507551e-05,-0.000166000224,-0.1893895277,1702.268732
0.0005687474182,0.003113183073,-1.936785711e-06,8.947551752e-06,-0.0001682168052,-0.1610432388,1702.00204
0.0005696400563,0.002570688198,-1.482081971e-06,5.726892666e-06,-0.0001702904435,-0.1337792423,1701.736996
0.0005704728152,0.002064584567,-1.094652276e-06,3.459172451e-06,-0.0001722300424,-0.1075565132,1701.472791
0.0005712497115,0.001592431009,-7.692969662e-07,1.940722034e-06,-0.0001740439945,-0.08248917477,1701.208238
0.0005719744926,0.001151950109,-5.012934779e-07,9.923517311e-07,-0.0001757402136,-0.05847787659,1700.941599
0.0005726506544,0.000741017226,-2.872245429e-07,5.636404169e-07,-0.0001773261735,-0.03553163162,1700.670279
0.0005732814585,0.0003576502415,-1.219331344e-07,-1.492369028e-07,-0.0001788089676,-0.01201881322,1700.390333
0.0005738699475,0.0,0.0,0.0,-0.0001801951635,-0.0001333603032,1700.095596
0.0006826475705,0.15,0.0,0.0,0.0005720586641,-5.796056548,1685.0
