case_T_hot,node,r,z,u_r,u_z,u_swirl,pressure,T
1765.0,1267,0.1057863926,0.01054730427,0.0005672534935,0.007428883545,0.004143053218,-2.876270487,1713.518215
1765.0,1268,0.002064584567,0.01055020612,3.424159123e-06,-6.811966411e-07,-0.003168211892,-0.1404633051,1703.314443
1765.0,1269,0.1418250987,0.010558954,0.0007983301347,0.0006891410706,0.007749643151,-3.942846396,1696.937412
1765.0,1270,0.001592431009,0.01056554732,4.029011353e-06,-5.357682208e-07,-0.003205921987,-0.116724104,1703.089544
1765.0,1271,0.06963524638,0.0105739969,-0.0006627501046,0.006572320944,0.001606957894,-1.718512652,1713.100418
1765.0,1272,0.001151950109,0.01057985942,3.892980004e-06,-3.405792386e-07,-0.00324119193,-0.0940747341,1702.87583
1765.0,1273,0.000741017226,0.01059321144,3.115714238e-06,-1.105443551e-07,-0.003274173413,-0.07238546124,1702.673062
1765.0,1274,0.1408796344,0.01059351102,0.0008610469701,0.0008374682348,0.007652302636,-3.897374904,1698.229825
1765.0,1275,0.03496408621,0.01060224214,-0.000619113033,0.001723587429,-0.000861006059,-0.968828884,1711.318073
1765.0,1276,0.0003576502415,0.01060566779,1.789600866e-06,-1.841237201e-07,-0.003305009506,-0.05127865364,1702.480952
1765.0,1277,0.0,0.01061728856,0.0,0.0,-0.003333828607,-0.04117534187,1702.299156
1765.0,1278,0.1398661868,0.01063055284,0.0009221751184,0.001007689718,0.007548605411,-3.851157693,1699.574536
1765.0,1279,0.1387798675,0.01067025815,0.0009809353222,0.001201646194,0.007438305914,-3.804452954,1700.961689
1765.0,1280,0.1022495749,0.01067455079,0.0004253326315,0.007752486112,0.003926300363,-2.764536694,1713.508152
1765.0,1281,0.0322849924,0.01069359441,-0.0005740424013,0.001424557123,-0.001061092881,-0.9256298146,1711.035128
1765.0,1282,0.1376154367,0.01071281845,0.001036446447,0.001421102805,0.007321181337,-3.757528436,1702.377471
1765.0,1283,0.06463036722,0.01075112828,-0.0007502856672,0.005912877298,0.001276773567,-1.578340264,1712.982069
1765.0,1284,0.1363672778,0.01075843905,0.00108772223,0.001667678008,0.007197036967,-3.71063863,1703.80368
1765.0,1285,0.0297856156,0.01077881866,-0.0005274447246,0.001169137826,-0.001250341247,-0.8851144088,1710.737263
1765.0,1286,0.1350293704,0.01080733998,0.001133670294,0.001942755651,0.007065711079,-3.663992738,1705.217602
1765.0,1287,0.09845844342,0.01081094694,0.0002685192093,0.007989460216,0.003695163736,-2.641960821,1713.485998
1765.0,1288,0.02745390016,0.01085832596,-0.0004805201196,0.0009527126513,-0.001429116859,-0.8465491944,1710.425944
1765.0,1289,0.1335952611,0.01085975712,0.001173094227,0.002247378326,0.006927078734,-3.617713375,1706.592415
1765.0,1290,0.1320580326,0.01091594329,0.001204699547,0.002582120458,0.006781053784,-3.571787963,1707.898323
1765.0,1291,0.0599612217,0.01091637746,-0.0008069871405,0.005244813433,0.0009557144891,-1.457921118,1712.846746
1765.0,1292,0.02527859915,0.0109324998,-0.0004342096421,0.0007707294495,-0.001597825172,-0.8093328579,1710.102818
1765.0,1293,0.09439471162,0.01095715061,9.872167508e-05,0.008123205033,0.003446463238,-2.509306898,1713.455765
1765.0,1294,0.1304102701,0.01097616952,0.001227104546,0.002946939929,0.006627588046,-3.526017142,1709.104582
1765.0,1295,0.02324922009,0.01100169798,-0.0003892449985,0.0006188283264,-0.001756894652,-0.77304686,1709.769679
1765.0,1296,0.1286440257,0.0110407263,0.001238856956,0.00334100828,0.006466666204,-3.479967914,1710.182411
1765.0,1297,0.02135597434,0.01106625425,-0.000346177847,0.0004929543757,-0.001906764161,-0.7373842408,1709.428419
1765.0,1298,0.05560528838,0.01107054152,-0.0008369324238,0.004596642707,0.0006451172847,-1.353852972,1712.693446
1765.0,1299,0.1267507799,0.01110992502,0.001238457717,0.003762519977,0.006298295464,-3.432941145,1711.108506
1765.0,1300,0.0900387783,0.01111386702,-7.920986838e-05,0.008124543733,0.003176225839,-2.358816545,1713.418072
1765.0,1301,0.01958972992,0.01112648,-0.000305410578,0.0003894021256,-0.002047873874,-0.702142435,1709.080987
1765.0,1302,0.01794196741,0.01118266573,-0.0002672204331,0.0003048415734,-0.002180659025,-0.6671984113,1708.729346
1765.0,1303,0.1247214008,0.01118409945,0.001224392062,0.004208483371,0.006122487538,-3.383965213,1711.868548
1765.0,1304,0.05154155658,0.01121436406,-0.0008449521569,0.003986006989,0.0003460836127,-1.265171707,1712.521545
1765.0,1305,0.01640473889,0.01123508246,-0.0002317831693,0.0002363162868,-0.002305545454,-0.632493038,1708.375429
1765.0,1306,0.1225460998,0.01126360738,0.001195171163,0.004674499567,0.005939231547,-3.331825279,1712.459814
1765.0,1307,0.08536963278,0.01128185208,-0.0002607171673,0.007970065403,0.002879678397,-2.203220299,1713.371208
1765.0,1308,0.01497062961,0.011283983,-0.0001991915185,0.0001812307602,-0.002422946701,-0.5980134293,1708.021104
1765.0,1309,0.0136327222,0.01132960324,-0.0001694716038,0.0001373275396,-0.002533262147,-0.5637815275,1707.668145
1765.0,1310,0.04775042506,0.01134853881,-0.0008351152984,0.00342417006,5.941116226e-05,-1.188619653,1712.330734
1765.0,1311,0.1202143844,0.0113488323,0.001149383207,0.005154530051,0.005748455593,-3.275119466,1712.891945
1765.0,1312,0.01238456332,0.01137216321,-0.0001425967792,0.0001026601799,-0.002636875961,-0.5298433921,1707.318207
1765.0,1313,0.01122013251,0.0114118682,-0.0001184992213,7.55635167e-05,-0.002734156553,-0.4962612834,1706.972809
1765.0,1314,0.1177150076,0.0114401853,0.001085760186,0.005640685165,0.00554997522,-3.212371742,1713.185343
1765.0,1315,0.0101338132,0.01144890973,-9.70795695e-05,5.462366586e-05,-0.00282545639,-0.4631071837,1706.633318
1765.0,1316,0.08036475362,0.01146191607,-0.0004390268424,0.007655553522,0.002551275169,-2.042512139,1713.311539
1765.0,1317,0.04421360745,0.01147371294,-0.000811387824,0.00291633845,-0.0002144042751,-1.122487896,1712.121003
1765.0,1318,0.009120365561,0.01148346647,-7.821501753e-05,3.86488125e-05,-0.002911112107,-0.430457364,1706.300948
1765.0,1319,0.008174901275,0.0115157051,-6.17661107e-05,2.664145994e-05,-0.002991444763,-0.39838807,1705.976751
1765.0,1320,0.1150359138,0.011538107,0.001003257088,0.006122987303,0.005343427767,-3.142075635,1713.367362
1765.0,1321,0.007292859931,0.01154578112,-4.758229072e-05,1.777262515e-05,-0.003066760196,-0.3669728357,1705.661625
1765.0,1322,0.006469987038,0.01157383961,-3.550632409e-05,1.13583704e-05,-0.003137349422,-0.3362804384,1705.356312
1765.0,1323,0.04091404404,0.01159049023,-0.0007770668319,0.002464230266,-0.0004751351661,-1.06438725,1711.892625
1765.0,1324,0.005702313501,0.01160001589,-2.537788583e-05,6.838844595e-06,-0.003203489057,-0.3063735328,1705.061404
1765.0,1325,0.004986136477,0.01162443624,-1.703643699e-05,3.759394078e-06,-0.003265441777,-0.2773065643,1704.777355
1765.0,1326,0.1121641805,0.01164306975,0.0009011556948,0.0065893004,0.005128191496,-3.062967793,1713.467395
1765.0,1327,0.004318001515,0.01164721844,-1.032364188e-05,1.754428421e-06,-0.003323456783,-0.2491251459,1704.504484
1765.0,1328,0.075,0.0116549275,-0.0006052941363,0.007167970072,0.002184961419,-1.873129575,1713.233437
1765.0,1329,0.003694685893,0.01166847238,-5.085663476e-06,5.300833986e-07,-0.003377770284,-0.2218607858,1704.242992
1765.0,1330,0.003113183073,0.01168830058,-1.173976545e-06,-1.412793517e-07,-0.003428605988,-0.1955703266,1703.992968
1765.0,1331,0.03783581952,0.01169943395,-0.0007350877512,0.002066656773,-0.0007227751457,-1.012769792,1711.646155
1765.0,1332,0.002570688198,0.01170679867,1.553605377e-06,-4.339793666e-07,-0.00347617558,-0.1702569725,1703.754406
1765.0,1333,0.002064584567,0.0117240559,3.231301643e-06,-4.922160662e-07,-0.003520679214,-0.1459147597,1703.527215
1765.0,1334,0.001592431009,0.01174015548,3.985680449e-06,-4.150603752e-07,-0.003562305982,-0.1226234106,1703.311231
1765.0,1335,0.001151950109,0.01175517509,3.933799372e-06,-2.712034313e-07,-0.003601234389,-0.1004161438,1703.106228
1765.0,1336,0.109085956,0.0117555798,0.000779148954,0.007025022072,0.004903289952,-2.973651081,1713.512824
1765.0,1337,0.000741017226,0.01176918716,3.185634829e-06,-8.155017477e-08,-0.003637632822,-0.07912001396,1702.911931
1765.0,1338,0.0003576502415,0.01178225928,1.843472241e-06,-1.690064521e-07,-0.003671660009,-0.05844214015,1702.728026
1765.0,1339,0.0,0.01179445451,0.0,0.0,-0.003703458717,-0.04857420927,1702.554148
1765.0,1340,0.03496408621,0.01180106959,-0.0006878568511,0.001720846665,-0.0009574907348,-0.9660193781,1711.382421
1765.0,1341,0.06963524638,0.01184793893,-0.0007418031975,0.006554035977,0.001802443316,-1.714461008,1713.136378
1765.0,1342,0.1057863926,0.01187617987,0.0006375622527,0.007413548073,0.004667287398,-2.873627103,1713.524768
1765.0,1343,0.0322849924,0.01189588738,-0.0006374023228,0.001422896527,-0.001179577326,-0.922993345,1711.102506
1765.0,1344,0.15,0.01189634783,0.0,0.0,0.00996913948,-4.429134029,1685.0
1765.0,1345,0.1496423498,0.01190902,5.262528163e-05,2.25480547e-06,0.009924592888,-4.409045637,1685.531745
1765.0,1346,0.1492589828,0.01192260335,0.0001076752385,8.150249788e-06,0.009876742968,-4.375847626,1686.1017
1765.0,1347,0.1488480499,0.01193716342,0.0001651521524,1.724325434e-05,0.009825338017,-4.349935714,1686.712559
1765.0,1348,0.148407569,0.01195277042,0.0002250229461,3.175479874e-05,0.009770126253,-4.321377534,1687.367152
1765.0,1349,0.1479354154,0.01196949964,0.0002872240666,5.207390355e-05,0.009710842312,-4.2909607,1688.068425
1765.0,1350,0.0297856156,0.01198434467,-0.0005853572007,0.001168412264,-0.001389421779,-0.8826713936,1710.807736
1765.0,1351,0.1474293118,0.01198743177,0.0003516614511,7.918816393e-05,0.009647207581,-4.258666694,1688.8194
1765.0,1352,0.1022495749,0.01200545165,0.0004773320231,0.007735504107,0.004418166053,-2.76155619,1713.516799
1765.0,1353,0.1468868169,0.0120066533,0.0004182028229,0.0001141080434,0.009578930842,-4.224708022,1689.623129
1765.0,1354,0.1463053141,0.01202725695,0.0004866709526,0.0001579958909,0.009505709268,-4.189039803,1690.482607
1765.0,1355,0.06463036722,0.01202800291,-0.0008383292816,0.005895658346,0.001430217823,-1.574227682,1713.023634
1765.0,1356,0.1456819985,0.01204934211,0.0005568371239,0.0002121127808,0.009427229843,-4.151693259,1691.40066
1765.0,1357,0.02745390016,0.01206686814,-0.0005330426142,0.0009527787624,-0.00158747226,-0.8443105395,1710.499648
1765.0,1358,0.1450138635,0.01207301529,0.0006284143419,0.0002778388566,0.009343171259,-4.112722598,1692.379791
1765.0,1359,0.1442976865,0.01209839068,0.0007010505988,0.0003566650586,0.009253206372,-4.072182659,1693.421967
1765.0,1360,0.143530013,0.01212559068,0.000774321675,0.0004501886553,0.009157005262,-4.030161793,1694.52834
1765.0,1361,0.02527859915,0.01214385583,-0.0004814919113,0.0007714476791,-0.001774214344,-0.8073161041,1710.179957
1765.0,1362,0.09845844342,0.01214401868,0.0003007156676,0.007970932604,0.004153222583,-2.638865258,1713.497222
1765.0,1363,0.1427071401,0.0121547465,0.0008477226879,0.0005601025181,0.009054238965,-3.986789355,1695.698896
1765.0,1364,0.1418250987,0.01218599875,0.0009206600359,0.0006881802928,0.008944583873,-3.942229823,1696.93201
1765.0,1365,0.0599612217,0.01219598797,-0.000900251643,0.005229051845,0.001069469604,-1.453709861,1712.893645
1765.0,1366,0.02324922009,0.01221567909,-0.0004315059727,0.0006200673959,-0.001950153776,-0.7712684199,1709.850519
1765.0,1367,0.1408796344,0.01221949819,0.000992443633,0.0008362521151,0.008827726807,-3.896683814,1698.223926
1765.0,1368,0.1398661868,0.0122554064,0.001062279632,0.001006171956,0.008703370698,-3.85038456,1699.568161
1765.0,1369,0.02135597434,0.01228268435,-0.000383685947,0.0004945927286,-0.002115802918,-0.7358591455,1709.513281
1765.0,1370,0.09439471162,0.01229254933,0.0001100753258,0.00810323493,0.003868983784,-2.505784536,1713.470079
1765.0,1371,0.1387798675,0.01229389657,0.001129264034,0.00119977397,0.008571240785,-3.803589622,1700.954875
1765.0,1372,0.1376154367,0.01233515437,0.001192377718,0.001418816091,0.008431091089,-3.756566073,1702.370279
1765.0,1373,0.01958972992,0.01234519481,-0.0003384664633,0.00039133028,-0.002271671238,-0.7008866691,1709.170243
1765.0,1374,0.05560528838,0.01235270439,-0.0009323410358,0.004582570183,0.0007214783648,-1.349681662,1712.745351
1765.0,1375,0.1363672778,0.01237937881,0.001250483496,0.001664908845,0.008282710794,-3.709567743,1703.796202
1765.0,1376,0.01794196741,0.01240351199,-0.000296145254,0.0003069620558,-0.002418259379,-0.666228674,1708.823404
1765.0,1377,0.1350293704,0.01242678319,0.001302325956,0.001939427453,0.008125930067,-3.662803264,1705.209963
1765.0,1378,0.0900387783,0.01245176004,-8.919823741e-05,0.008103187603,0.003561115853,-2.355051854,1713.436119
1765.0,1379,0.01640473889,0.01245791718,-0.000256908137,0.0002385441919,-0.002556054512,-0.6318259943,1708.474729
1765.0,1380,0.1335952611,0.01247759616,0.001346534943,0.002243405272,0.007960624617,-3.61639481,1706.584778
1765.0,1381,0.05154155658,0.01249890806,-0.0009400573219,0.00397377576,0.0003872879396,-1.261030848,1712.578105
1765.0,1382,0.01497062961,0.01250867281,-0.0002208498273,0.0001834934375,-0.00268552761,-0.597666058,1708.126104
1765.0,1383,0.1320580326,0.01253206283,0.001381633613,0.002577407013,0.007786718155,-3.570329475,1707.890888
1765.0,1384,0.0136327222,0.01255602368,-0.0001879921251,0.000139564189,-0.002807131784,-0.5637708938,1707.779313
1765.0,1385,0.1304102701,0.01259044592,0.001406052125,0.002941380638,0.00760418154,-3.524407837,1709.097582
1765.0,1386,0.01238456332,0.01260019819,-0.0001582991857,0.0001048211881,-0.00292130144,-0.5301865824,1707.436011
1765.0,1387,0.08536963278,0.01262241876,-0.000291876006,0.00794781935,0.003224421442,-2.199251038,1713.393733
1765.0,1388,0.04775042506,0.01263530421,-0.0009280327571,0.003413814562,6.762686177e-05,-1.184589279,1712.391607
1765.0,1389,0.01122013251,0.01264140943,-0.0001316902394,7.760967655e-05,-0.003028451953,-0.4969752442,1707.097701
1765.0,1390,0.1286440257,0.01265302702,0.001418148203,0.0033344878,0.007413027139,-3.478197125,1710.176099
1765.0,1391,0.0101338132,0.01267985616,-0.0001080501872,5.652528121e-05,-0.003128979708,-0.4642085181,1706.765728
1765.0,1392,0.009120365561,0.01271572383,-8.723852153e-05,4.038481606e-05,-0.003223262414,-0.431962155,1706.441271
1765.0,1393,0.1267507799,0.012720108,0.00141623578,0.003754913697,0.007213297022,-3.430998897,1711.103137
1765.0,1394,0.008174901275,0.01274918546,-6.909679801e-05,2.819857308e-05,-0.003311659567,-0.4003115742,1706.12534
1765.0,1395,0.04421360745,0.01276255073,-0.0009007077638,0.002907836627,-0.0002370915459,-1.118571495,1712.185882
1765.0,1396,0.007292859931,0.01278040244,-5.345476139e-05,1.914449592e-05,-0.003394512981,-0.369329039,1705.818779
1765.0,1397,0.1247214008,0.01279201242,0.001398622469,0.004199658477,0.007005042484,-3.381841902,1711.86436
1765.0,1398,0.08036475362,0.01280534864,-0.0004902684709,0.007632726212,0.002852877793,-2.038125564,1713.339375
1765.0,1399,0.006469987038,0.01280952534,-4.013522417e-05,1.254467243e-05,-0.003472147357,-0.3390817956,1705.522272
1765.0,1400,0.005702313501,0.01283669464,-2.895798852e-05,7.844343132e-06,-0.003544870873,-0.3096306327,1705.23635
1765.0,1401,0.004986136477,0.01286204139,-1.974305944e-05,4.593058991e-06,-0.003612975782,-0.28102817,1704.961401
1765.0,1402,0.1225460998,0.0128690871,0.001363657916,0.004664317114,0.00678829338,-3.329511611,1712.457002
1765.0,1403,0.04091404404,0.01288126139,-0.0008617841733,0.002457489235,-0.0005267335056,-1.060632944,1711.961259
1765.0,1404,0.004318001515,0.01288568785,-1.231335831e-05,2.428688378e-06,-0.003676739011,-0.2533188658,1704.697684
1765.0,1405,0.003694685893,0.01290774808,-6.496877966e-06,1.060530078e-06,-0.003736422757,-0.2265318935,1704.445335
1765.0,1406,0.003113183073,0.01292832847,-2.128323063e-06,2.614222455e-07,-0.003792275091,-0.2007143216,1704.204388
1765.0,1407,0.002570688198,0.01294752831,9.501106613e-07,-1.423303897e-07,-0.003844530542,-0.175877639,1703.974785
1765.0,1408,0.1202143844,0.01295170382,0.001309794436,0.005142847998,0.006563014681,-3.272606346,1712.89066
1765.0,1409,0.002064584567,0.0129654402,2.887367518e-06,-2.920582559e-07,-0.003893410675,-0.1520140085,1703.756386
1765.0,1410,0.001592431009,0.01298215054,3.822899218e-06,-2.881237167e-07,-0.003939124654,-0.1291924855,1703.54899
1765.0,1411,0.03783581952,0.01299200879,-0.0008145231531,0.002061552234,-0.0008013942236,-1.009187735,1711.718361
1765.0,1412,0.001151950109,0.01299773992,3.88663778e-06,-1.993397475e-07,-0.003981869794,-0.1074478393,1703.352337
1765.0,1413,0.075,0.01300143204,-0.0006746354278,0.00714515195,0.002439932246,-1.868603923,1713.267474
1765.0,1414,0.000741017226,0.01301228355,3.198784651e-06,-5.006552839e-08,-0.004021832107,-0.0865826853,1703.166126
1765.0,1415,0.0003576502415,0.01302585158,1.869508544e-06,-1.551838656e-07,-0.004059186834,-0.06635712661,1702.990022
1765.0,1416,0.0,0.01303850944,0.0,0.0,-0.004094091964,-0.05672880532,1702.823647
1765.0,1417,0.1177150076,0.01304026107,0.001235661788,0.005627362794,0.006329048451,-3.209647063,1713.185696
1765.0,1418,0.03496408621,0.01309532712,-0.0007615993124,0.001717220383,-0.001061345985,-0.9626394353,1711.458094
1765.0,1419,0.1150359138,0.01313518601,0.001140160677,0.006107890555,0.00608604019,-3.139128376,1713.369454
1765.0,1420,0.0322849924,0.01319171472,-0.0007052506337,0.001420579557,-0.001306990971,-0.9198292836,1711.181623
1765.0,1421,0.06963524638,0.01319751545,-0.0008252670227,0.006531960041,0.002010217584,-1.709640434,1713.177029
1765.0,1422,0.1121641805,0.0132369365,0.00102256572,0.006572312127,0.00583334859,-3.059794241,1713.471348
1765.0,1423,0.0297856156,0.01328163652,-0.0006472772235,0.001167225943,-0.001538821372,-0.8797448513,1710.890355
1765.0,1424,0.109085956,0.01334600333,0.0008826720571,0.007006032848,0.005569939643,-2.970222259,1713.518653
1765.0,1425,0.02745390016,0.01336552625,-0.0005891245615,0.0009525483555,-0.001757387407,-0.8416348554,1710.585907
1765.0,1426,0.06463036722,0.01338044533,-0.0009311998451,0.005874858728,0.001593392592,-1.569344067,1713.070723
1765.0,1427,0.02527859915,0.01344378855,-0.0005319223913,0.0007720038119,-0.001963272212,-0.8049100431,1710.270069
1765.0,1428,0.1057863926,0.01346291258,0.0007209478226,0.007392531696,0.005294271753,-2.869948763,1713.532685
1765.0,1429,0.02324922009,0.01351680092,-0.0004765422841,0.0006212512965,-0.002157074115,-0.7691487745,1709.944762
1765.0,1430,0.0599612217,0.01355110404,-0.000998543975,0.005209986748,0.001190552208,-1.44874061,1712.946881
1765.0,1431,0.02135597434,0.01358491552,-0.0004236331191,0.0004962587865,-0.002339392265,-0.734042102,1709.611993
1765.0,1432,0.1022495749,0.01358822816,0.0005386565528,0.007712358372,0.005004164417,-2.7575034,1713.527317
1765.0,1433,0.01958972992,0.01364846092,-0.0003736612172,0.0003933473695,-0.002510817249,-0.6993896863,1709.273807
1765.0,1434,0.15,0.0136759366,0.0,0.0,0.01146043487,-4.430505114,1685.0
1765.0,1435,0.1496423498,0.01368806574,6.043032474e-05,2.232868448e-06,0.01140724206,-4.409913625,1685.53143
1765.0,1436,0.1492589828,0.01370106702,0.0001236211173,8.16603109e-06,0.01135013171,-4.376171162,1686.101047
1765.0,1437,0.01794196741,0.0137077436,-0.0003269427218,0.0003092142587,-0.00267192554,-0.6650696516,1708.932242
1765.0,1438,0.05560528838,0.01371031476,-0.001032819193,0.004565511671,0.0008029138259,-1.344761647,1712.80437
1765.0,1439,0.1488480499,0.01371500316,0.0001895692358,1.719061048e-05,0.01128881252,-4.350233063,1686.711543
1765.0,1440,0.09845844342,0.01372255452,0.0003383891238,0.007945813283,0.004696684773,-2.63468998,1713.510865
1765.0,1441,0.148407569,0.01372994137,0.0002582326093,3.166228978e-05,0.01122299054,-4.321622101,1687.365747
1765.0,1442,0.1479354154,0.0137459537,0.000329536416,5.193593295e-05,0.01115235646,-4.291127032,1688.066603
1765.0,1443,0.01640473889,0.01376304953,-0.0002836711185,0.000240930942,-0.002823274728,-0.6310229246,1708.589283
1765.0,1444,0.1474293118,0.0137631174,0.000403365896,7.899647796e-05,0.01107658613,-4.258746484,1688.817133
1765.0,1445,0.1468868169,0.01378151525,0.0004795614998,0.0001138492795,0.01099534134,-4.224717699,1689.620386
1765.0,1446,0.1463053141,0.013801236,0.0005579121042,0.0001576555316,0.01090827113,-4.189008829,1690.479357
1765.0,1447,0.01497062961,0.01381464547,-0.0002439405106,0.0001859291676,-0.002965401199,-0.5972371314,1708.246834
1765.0,1448,0.1456819985,0.01382237476,0.0006381472118,0.0002116751911,0.01081501355,-4.151632218,1691.396874
1765.0,1449,0.1450138635,0.01384503349,0.0007199300357,0.0002772833011,0.01071519797,-4.112611649,1692.375439
1765.0,1450,0.05154155658,0.01385884541,-0.001040147193,0.003958900358,0.0004314579571,-1.256155178,1712.642514
1765.0,1451,0.0136327222,0.01386278028,-0.0002077656403,0.0001419777434,-0.003098818812,-0.5637342297,1707.906675
1765.0,1452,0.09439471162,0.01386653959,0.0001231080375,0.008076293612,0.004368058036,-2.501114819,1713.487483
1765.0,1453,0.1442976865,0.0138693215,0.0008028500461,0.000355963483,0.01060844806,-4.072006043,1693.417021
1765.0,1454,0.143530013,0.01389535592,0.0008864131852,0.000449308057,0.01049438551,-4.029911198,1694.522777
1765.0,1455,0.01238456332,0.01390768615,-0.0001750986943,0.0001071549414,-0.003224018382,-0.5305600991,1707.570448
1765.0,1456,0.1427071401,0.01392326235,0.0009700329992,0.0005590047577,0.01037263447,-3.986457571,1695.692699
1765.0,1457,0.01122013251,0.01394957968,-0.0001458432573,7.981854637e-05,-0.003341467693,-0.4977764441,1707.239634
1765.0,1458,0.1418250987,0.01395317538,0.001053021915,0.0006868215186,0.01024282681,-3.941808442,1696.925173
1765.0,1459,0.1408796344,0.0139852393,0.001134582619,0.0008345819513,0.01010460814,-3.896163361,1698.216455
1765.0,1460,0.0101338132,0.01398866294,-0.0001198658751,5.857559933e-05,-0.003451611858,-0.4654542289,1706.915544
1765.0,1461,0.04775042506,0.01399741244,-0.00102576179,0.003401161402,7.683796682e-05,-1.179845665,1712.461018
1765.0,1462,0.1398661868,0.01401960876,0.001213800142,0.001004132727,0.009957644589,-3.849754527,1699.560081
1765.0,1463,0.0900387783,0.01402087785,-0.0001011591961,0.008074568633,0.004013583914,-2.350107457,1713.458044
1765.0,1464,0.009120365561,0.01402512444,-9.700580569e-05,4.225314331e-05,-0.003554873911,-0.4336682169,1706.599311
1765.0,1465,0.1387798675,0.01405644955,0.001289635136,0.001197299846,0.009801630046,-3.802838477,1700.946232
1765.0,1466,0.008174901275,0.01405914006,-7.708323059e-05,2.987055165e-05,-0.003651655531,-0.4024925396,1706.291894
1765.0,1467,0.007292859931,0.01409087387,-5.990598135e-05,2.06137112e-05,-0.003742337822,-0.3719977683,1705.994079
1765.0,1468,0.1376154367,0.01409593937,0.001360918879,0.001415832203,0.009636293827,-3.755681342,1702.361152
1765.0,1469,0.006469987038,0.01412047893,-4.527492716e-05,1.381151426e-05,-0.003827282116,-0.3422491721,1705.706488
1765.0,1470,0.04421360745,0.01412668422,-0.0009946023679,0.002897377245,-0.000260621912,-1.113968225,1712.259944
1765.0,1471,0.1363672778,0.0141382687,0.001426350751,0.001661330413,0.00946140815,-3.708536134,1703.786706
1765.0,1472,0.005702313501,0.01414809805,-3.298827973e-05,8.914840372e-06,-0.003906830767,-0.313305288,1705.429589
1765.0,1473,0.004986136477,0.01417386445,-2.284512127e-05,5.477887773e-06,-0.003981307932,-0.2852166976,1705.163708
1765.0,1474,0.1350293704,0.0141836417,0.001484499003,0.001935158972,0.009276794991,-3.66161089,1705.200257
1765.0,1475,0.08536963278,0.01418631377,-0.0003283376384,0.007918177266,0.003627640855,-2.19406718,1713.421066
1765.0,1476,0.004318001515,0.0141979024,-1.464833336e-05,3.141813594e-06,-0.004051020332,-0.2580252252,1704.909043
1765.0,1477,0.003694685893,0.01422032785,-8.206919482e-06,1.6199017e-06,-0.004116258001,-0.2317622322,1704.665674
1765.0,1478,0.1335952611,0.01423227723,0.001533805818,0.002238339846,0.009082331481,-3.615027492,1706.575063
1765.0,1479,0.003113183073,0.01424124898,-3.338012027e-06,6.851932757e-07,-0.004177295026,-0.2064552686,1704.433586
1765.0,1480,0.04091404404,0.01424728428,-0.0009507994899,0.002449113234,-0.0005808887325,-1.056221976,1712.03968
1765.0,1481,0.002570688198,0.01426076669,1.32388889e-07,1.629226575e-07,-0.004234390253,-0.1821311569,1704.212674
1765.0,1482,0.002064584567,0.01427897513,2.368424467e-06,-8.371636913e-08,-0.00428778798,-0.1587860777,1704.002763
1765.0,1483,0.1320580326,0.01428440989,0.001572597729,0.002571425869,0.008877952844,-3.56877304,1707.881413
1765.0,1484,0.001592431009,0.01429596212,3.523013651e-06,-1.582794818e-07,-0.004337718628,-0.1364595622,1703.803616
1765.0,1485,0.001151950109,0.01431180961,3.738663796e-06,-1.25479193e-07,-0.004384399387,-0.1152291,1703.614951
1765.0,1486,0.000741017226,0.01432659402,3.145711546e-06,-1.53866391e-08,-0.004428034851,-0.09484021359,1703.436445
1765.0,1487,0.0003576502415,0.01434038668,1.862812977e-06,-1.418571254e-07,-0.004468817633,-0.07506471653,1703.26775
1765.0,1488,0.1304102701,0.01434029114,0.001599102519,0.002934352943,0.008663651516,-3.522648442,1709.088633
1765.0,1489,0.0,0.01435325411,0.0,0.0,-0.00450692179,-0.06566988524,1703.108478
1765.0,1490,0.03783581952,0.01435979434,-0.0008979564775,0.002055111532,-0.0008841665976,-1.004983169,1711.800923
1765.0,1491,0.08036475362,0.01436364532,-0.0005496621474,0.007602502732,0.003203741764,-2.032490255,1713.373095
1765.0,1492,0.1286440257,0.01440019051,0.001611474004,0.003326270846,0.008439470885,-3.476221623,1710.167984
1765.0,1493,0.1267507799,0.01446439693,0.00160782607,0.003745353716,0.008205491865,-3.428795233,1711.096163
1765.0,1494,0.03496408621,0.01446475708,-0.0008390301628,0.001712528389,-0.001170840927,-0.9586737452,1711.544663
1765.0,1495,0.1247214008,0.01453322009,0.001586276989,0.004188592245,0.007961809816,-3.379399091,1711.858803
1765.0,1496,0.075,0.01455372784,-0.000754368836,0.007115137491,0.002734861648,-1.862820675,1713.308625
1765.0,1497,0.0322849924,0.01456267879,-0.0007764782248,0.001417436528,-0.001441427934,-0.9161188692,1711.272157
1765.0,1498,0.1225460998,0.01460699197,0.001545005534,0.004651574404,0.007708499986,-3.326819003,1712.453089
1765.0,1499,0.0297856156,0.01465403179,-0.0007122749382,0.001165422144,-0.001696532125,-0.876309534,1710.984901
1765.0,1500,0.1202143844,0.01468606839,0.001482321293,0.00512825568,0.007445568665,-3.269654047,1712.888549
1765.0,1501,0.02745390016,0.01473925671,-0.0006479963254,0.0009518777102,-0.001936812435,-0.8384945463,1710.684598
1765.0,1502,0.06963524638,0.01474381036,-0.0009205169464,0.006503081224,0.002249218917,-1.703555717,1713.226079
1765.0,1503,0.1177150076,0.01477083078,0.001396750143,0.005610749028,0.007172888216,-3.206422714,1713.185492
