case_T_hot,node,r,z,u_r,u_z,u_swirl,pressure,T
1780.0,1004,0.1398661868,0.007025269424,0.0005713826169,0.0009512090328,0.00505483919,-1.935885264,1701.756488
1780.0,1005,0.08036475362,0.007032300404,-0.0003185235589,0.006292366163,0.00179544257,-1.01816412,1718.01481
1780.0,1006,0.01497062961,0.007057483469,-2.731969683e-05,-6.44872004e-05,-0.001449711189,-0.5753768643,1710.235044
1780.0,1007,0.1387798675,0.007062310957,0.0006074432557,0.001133030253,0.004996632775,-1.896316056,1703.358997
1780.0,1008,0.109085956,0.007072869914,0.0003713122296,0.006326425362,0.003158171199,-1.468078607,1718.367471
1780.0,1009,0.04775042506,0.00708834393,-0.0004398348155,0.002174223469,0.0002113536376,-0.7473009726,1716.563353
1780.0,1010,0.0136327222,0.007092751386,-1.357271243e-05,-7.22502673e-05,-0.001525437114,-0.5485169051,1709.714218
1780.0,1011,0.1376154367,0.00710201595,0.000641328183,0.00133830013,0.004934639505,-1.858011483,1704.998304
1780.0,1012,0.01238456332,0.007125653485,-1.811035248e-06,-7.516790099e-05,-0.001596754335,-0.5208907721,1709.197836
1780.0,1013,0.1363672778,0.00714457592,0.0006723817183,0.001568352909,0.004868731196,-1.821432813,1706.654621
1780.0,1014,0.01122013251,0.007156348471,8.06906359e-06,-7.415088985e-05,-0.001663875808,-0.4925624013,1708.687856
1780.0,1015,0.1057863926,0.007180079261,0.0002852190591,0.006626166743,0.003040862936,-1.424845591,1718.379428
1780.0,1016,0.0101338132,0.007184984397,1.619326574e-05,-7.045082014e-05,-0.00172700972,-0.4628019449,1708.186003
1780.0,1017,0.04421360745,0.007189158063,-0.0004133130091,0.001751677143,3.285311474e-05,-0.7400442161,1716.251651
1780.0,1018,0.1350293704,0.007190196154,0.0006998754228,0.001824254458,0.004798794298,-1.787006046,1708.303044
1780.0,1019,0.075,0.007197259808,-0.0004063174874,0.005740194444,0.001579571299,-0.9506864194,1717.886883
1780.0,1020,0.009120365561,0.00721169939,2.266997069e-05,-6.509303334e-05,-0.001786358782,-0.4327242839,1707.693781
1780.0,1021,0.008174901275,0.007236622307,2.763025807e-05,-5.862661902e-05,-0.001842119706,-0.4023005478,1707.212489
1780.0,1022,0.1335952611,0.007239096697,0.0007230073312,0.002106698752,0.004724730829,-1.755090013,1709.913879
1780.0,1023,0.007292859931,0.007259873363,3.119646896e-05,-5.159962217e-05,-0.001894482806,-0.3717344278,1706.743239
1780.0,1024,0.006469987038,0.007281564709,3.349108998e-05,-4.441861618e-05,-0.001943631698,-0.3411823962,1706.286971
1780.0,1025,0.04091404404,0.007283209457,-0.0003821653996,0.001389044139,-0.0001386574848,-0.7354367309,1715.911999
1780.0,1026,0.1320580326,0.007291513421,0.0007409105994,0.002415870286,0.004646457806,-1.725895265,1711.453726
1780.0,1027,0.1022495749,0.007294997466,0.0001904108455,0.006852270813,0.002914198573,-1.36932352,1718.360667
1780.0,1028,0.005702313501,0.007301800972,3.463382344e-05,-3.739477937e-05,-0.001989743063,-0.3108126507,1705.84447
1780.0,1029,0.004986136477,0.007320679761,3.473995967e-05,-3.075186769e-05,-0.002032986518,-0.2807646966,1705.416379
1780.0,1030,0.004318001515,0.007338292136,3.391927173e-05,-2.464653491e-05,-0.002073524547,-0.2511623925,1705.003213
1780.0,1031,0.1304102701,0.007347699155,0.0007526515254,0.002751315456,0.004563905066,-1.699479861,1712.887516
1780.0,1032,0.003694685893,0.007354723051,3.227563499e-05,-1.91806392e-05,-0.002111512504,-0.2221133762,1704.605364
1780.0,1033,0.06963524638,0.007362219212,-0.0004710130685,0.00509509707,0.001348059974,-0.8844837224,1717.73174
1780.0,1034,0.003113183073,0.00737005176,2.990674072e-05,-1.441313109e-05,-0.002147098665,-0.193709332,1704.223111
1780.0,1035,0.03783581952,0.007370951763,-0.0003481042728,0.001082453892,-0.0003029009276,-0.73149981,1715.545036
1780.0,1036,0.002570688198,0.007384352199,2.690416685e-05,-1.036801333e-05,-0.002180424305,-0.1660315721,1703.856623
1780.0,1037,0.002064584567,0.007397693347,2.335372865e-05,-7.047454091e-06,-0.002211623807,-0.1391355478,1703.505968
1780.0,1038,0.1286440257,0.00740792491,0.0007572601955,0.003111737861,0.004477009237,-1.675587532,1714.181533
1780.0,1039,0.001592431009,0.007410139554,1.933543906e-05,-4.418802395e-06,-0.002240824804,-0.113129194,1703.171112
1780.0,1040,0.09845844342,0.007418178834,8.433823149e-05,0.006990783504,0.002776034157,-1.315265647,1718.321253
1780.0,1041,0.001151950109,0.007421750853,1.492355763e-05,-2.483226443e-06,-0.002268148354,-0.08792166812,1702.851934
1780.0,1042,0.000741017226,0.007432583252,1.018755801e-05,-1.101602482e-06,-0.002293709127,-0.06415895928,1702.548223
1780.0,1043,0.0003576502415,0.007442689,5.191460337e-06,-4.794224941e-07,-0.002317615625,-0.04103335552,1702.259698
1780.0,1044,0.0,0.007452116841,0.0,0.0,-0.002339964688,-0.02967858567,1701.98598
1780.0,1045,0.03496408621,0.007452808205,-0.0003126104729,0.0008266930414,-0.0004597515488,-0.727349327,1715.15191
1780.0,1046,0.1267507799,0.00747248118,0.0007537095845,0.003494882713,0.004385704296,-1.653807072,1715.307195
1780.0,1047,0.06463036722,0.00751611293,-0.0005121040069,0.004434113931,0.001117631534,-0.836968873,1717.555129
1780.0,1048,0.0322849924,0.007529173613,-0.000276808437,0.0006161905811,-0.0006091995697,-0.7219885227,1714.734257
1780.0,1049,0.1247214008,0.007541679351,0.0007410094777,0.003897209082,0.0042899062,-1.633188411,1716.245002
1780.0,1050,0.09439471162,0.007550217524,-2.572126885e-05,0.007022632254,0.002623661061,-1.242054092,1718.268618
1780.0,1051,0.0297856156,0.007600416333,-0.0002415961651,0.0004452240038,-0.0007513217454,-0.7149007189,1714.294155
1780.0,1052,0.1225460998,0.007615853198,0.0007181033498,0.004313908486,0.004189490953,-1.612929537,1716.987755
1780.0,1053,0.0599612217,0.007659683262,-0.0005309862741,0.003793707567,0.0008900768944,-0.7988932496,1717.354605
1780.0,1054,0.02745390016,0.00766688,-0.0002076368504,0.0003083312338,-0.0008862578533,-0.7056392426,1713.834058
1780.0,1055,0.0900387783,0.00769175042,-0.0001381304271,0.006914177794,0.002453744455,-1.164101115,1718.204113
1780.0,1056,0.1202143844,0.007695360496,0.0006841489807,0.004738300656,0.004084263766,-1.591257189,1717.542027
1780.0,1057,0.02527859915,0.007728885201,-0.0001754242777,0.0002003970188,-0.001014192395,-0.6940141802,1713.356711
1780.0,1058,0.15,0.007729748422,0.0,0.0,0.006477529177,-2.493349955,1685.0
1780.0,1059,0.1496423498,0.007742406286,3.257014181e-05,2.115914342e-06,0.006454894018,-2.472792101,1685.610847
1780.0,1060,0.1492589828,0.007755974311,6.663848177e-05,7.77190522e-06,0.00643053307,-2.438965464,1686.265588
1780.0,1061,0.1488480499,0.007770517941,0.0001022121385,1.640048393e-05,0.006404302938,-2.41254562,1686.967315
1780.0,1062,0.1177150076,0.007780584744,0.0006381219992,0.005162318676,0.003973919607,-1.567595927,1717.927154
1780.0,1063,0.148407569,0.007786107326,0.0001392780586,3.020576645e-05,0.006376064643,-2.38336793,1687.719279
1780.0,1064,0.02324922009,0.007786731014,-0.0001452969799,0.0001167901214,-0.001135341025,-0.6799113425,1712.865059
1780.0,1065,0.05560528838,0.007793622715,-0.0005328626054,0.003194213257,0.0006670848855,-0.7739581074,1717.128334
1780.0,1066,0.1479354154,0.007802817662,0.000177798075,4.95120463e-05,0.006345671018,-2.352568573,1688.524865
1780.0,1067,0.1474293118,0.00782072955,0.0002177145081,7.526827334e-05,0.006312966786,-2.32007357,1689.38755
1780.0,1068,0.1468868169,0.007839929388,0.0002589447111,0.0001084183185,0.006277788812,-2.286159233,1690.310852
1780.0,1069,0.02135597434,0.007840696457,-0.0001174815092,5.337968167e-05,-0.00124993983,-0.6633807251,1712.362146
1780.0,1070,0.08536963278,0.0078434602,-0.000253845327,0.006671082507,0.00226231634,-1.096623395,1718.125652
1780.0,1071,0.1463053141,0.007860509785,0.0003013774062,0.0001500563785,0.006239966547,-2.250833743,1691.298234
1780.0,1072,0.1150359138,0.007871937018,0.000579668942,0.005575207791,0.003857991345,-1.539143609,1718.171688
1780.0,1073,0.1456819985,0.007882570009,0.0003448681884,0.0002013624148,0.006199322699,-2.214194089,1692.352987
1780.0,1074,0.01958972992,0.00789104183,-9.210460611e-05,6.533105295e-06,-0.001358237677,-0.6444880157,1711.851034
1780.0,1075,0.1450138635,0.007906216468,0.000389234322,0.000263623401,0.006155674169,-2.176349725,1693.478057
1780.0,1076,0.05154155658,0.007918577339,-0.0005205842625,0.002649940885,0.000450022867,-0.7561525237,1716.874999
1780.0,1077,0.1442976865,0.007931563219,0.0004342501317,0.0003382240491,0.006108833273,-2.137438453,1694.67581
1780.0,1078,0.01794196741,0.007938009971,-6.922548341e-05,-2.686919718e-05,-0.001460490764,-0.6234674198,1711.334715
1780.0,1079,0.143530013,0.007958732522,0.0004796427461,0.000426640241,0.0060586093,-2.097648959,1695.947737
1780.0,1080,0.1121641805,0.007969857952,0.0005077338122,0.005965293894,0.003735790956,-1.506972203,1718.308206
1780.0,1081,0.01640473889,0.00798182743,-4.883541955e-05,-4.955199001e-05,-0.001556958152,-0.6003906481,1710.816048
1780.0,1082,0.1427071401,0.007987855425,0.0005250861352,0.0005304280747,0.006004810421,-2.057217855,1697.294065
1780.0,1083,0.08036475362,0.008006078631,-0.0003627731463,0.006277891397,0.002044748692,-1.016044064,1718.028223
1780.0,1084,0.1418250987,0.008019072403,0.0005701951628,0.0006512055068,0.005947245965,-2.016431896,1698.713273
1780.0,1085,0.01497062961,0.008022705558,-3.089698968e-05,-6.370152782e-05,-0.001647898765,-0.5757733756,1710.297713
1780.0,1086,0.04775042506,0.008035149849,-0.000497917623,0.002166215034,0.0002399297366,-0.7454651625,1716.593775
1780.0,1087,0.1408796344,0.00805253403,0.000614520063,0.0007906264227,0.005885729011,-1.975629946,1700.20152
1780.0,1088,0.0136327222,0.00806084153,-1.531687884e-05,-7.137421487e-05,-0.001733569046,-0.5491434779,1709.782172
1780.0,1089,0.109085956,0.008074819865,0.0004232521232,0.006316987254,0.003606329366,-1.46638835,1718.368841
1780.0,1090,0.1398661868,0.008088401705,0.0006575411889,0.000950345621,0.005820079319,-1.935200334,1701.751979
1780.0,1091,0.01238456332,0.008096419292,-2.001263653e-06,-7.422435485e-05,-0.001814221267,-0.5217262198,1709.271654
1780.0,1092,0.1387798675,0.008126848436,0.0006986642526,0.001131972875,0.0057501264,-1.895573176,1703.354137
1780.0,1093,0.01122013251,0.008129610453,9.170590634e-06,-7.31900725e-05,-0.001890102304,-0.4935912307,1708.768147
1780.0,1094,0.04421360745,0.008143902527,-0.0004674961947,0.001744685848,3.753974341e-05,-0.73834843,1716.284324
1780.0,1095,0.0101338132,0.008160575108,1.834536965e-05,-6.950316442e-05,-0.001961452716,-0.4640916281,1708.2734
1780.0,1096,0.1376154367,0.008168059668,0.0007372164658,0.001337013939,0.005675712733,-1.857204926,1704.99312
1780.0,1097,0.075,0.008180390096,-0.0004616021072,0.005725592176,0.001796012802,-0.9478327153,1717.903782
1780.0,1098,0.1057863926,0.008187329035,0.0003248167038,0.006615404663,0.003468245494,-1.422420003,1718.381815
1780.0,1099,0.009120365561,0.008189462616,2.564901348e-05,-6.417512259e-05,-0.002028506089,-0.4342551073,1707.788935
1780.0,1100,0.1363672778,0.008212234183,0.0007724437203,0.001566797532,0.005596696726,-1.820555536,1706.649155
1780.0,1101,0.008174901275,0.008216412313,3.123043867e-05,-5.77599654e-05,-0.002091488551,-0.4041016211,1707.316059
1780.0,1102,0.007292859931,0.00824155419,3.523104408e-05,-5.079795239e-05,-0.002150618418,-0.3738179475,1706.85588
1780.0,1103,0.04091404404,0.008245359938,-0.0004319178516,0.001383071832,-0.0001566717413,-0.733859126,1715.946819
1780.0,1104,0.1350293704,0.008259585055,0.000803510169,0.001822384083,0.005512955119,-1.786051776,1708.297362
1780.0,1105,0.006469987038,0.008265009518,3.779093873e-05,-4.369347372e-05,-0.002206105939,-0.3435624031,1706.409324
1780.0,1106,0.005702313501,0.008286891433,3.904751961e-05,-3.675341191e-05,-0.002258153115,-0.3135059809,1705.977146
1780.0,1107,0.004986136477,0.008307305481,3.913319359e-05,-3.019835831e-05,-0.002306953591,-0.2837892014,1705.559943
1780.0,1108,0.1022495749,0.008307928146,0.0002162814538,0.006840681738,0.003319676594,-1.367389963,1718.364347
1780.0,1109,0.1335952611,0.008310340677,0.0008294991192,0.002104460104,0.005424384154,-1.754049063,1709.90807
1780.0,1110,0.004318001515,0.008326350129,3.817410987e-05,-2.418159918e-05,-0.002352692634,-0.2545341459,1705.158169
1780.0,1111,0.03783581952,0.008340011457,-0.0003931275731,0.001077464298,-0.0003424398219,-0.7300655856,1715.581948
1780.0,1112,0.003694685893,0.008344117238,3.628983493e-05,-1.880208855e-05,-0.002395547179,-0.2258481503,1704.772141
1780.0,1113,0.06963524638,0.00835470156,-0.0005342043702,0.00508042867,0.001530433617,-0.8819405429,1717.752387
1780.0,1114,0.003113183073,0.008360692507,3.359296463e-05,-1.411612882e-05,-0.002435685928,-0.1978217285,1704.402054
1780.0,1115,0.1320580326,0.008364745869,0.0008494208009,0.002413204544,0.005330899167,-1.724763186,1711.447908
1780.0,1116,0.002570688198,0.008376155886,3.018915407e-05,-1.014539596e-05,-0.00247326947,-0.1705329428,1704.047981
1780.0,1117,0.002064584567,0.008390581962,2.617730375e-05,-6.889935476e-06,-0.002508450439,-0.1440372792,1703.709894
1780.0,1118,0.001592431009,0.008404040318,2.164954338e-05,-4.316993606e-06,-0.002541373698,-0.1184363329,1703.387662
1780.0,1119,0.001151950109,0.008416595871,1.669127759e-05,-2.421776017e-06,-0.002572176557,-0.09366039577,1703.081067
1780.0,1120,0.1304102701,0.008423063052,0.0008622161484,0.002748153047,0.005232432043,-1.698242184,1712.88183
1780.0,1121,0.000741017226,0.008428309181,1.138193542e-05,-1.071696049e-06,-0.002600989012,-0.07028091318,1702.789817
1780.0,1122,0.03496408621,0.008428313633,-0.000352789895,0.0008226341234,-0.0005196641976,-0.7260522432,1715.190921
1780.0,1123,0.09845844342,0.008437198903,9.570496948e-05,0.006978566703,0.003158243085,-1.312009583,1718.32648
1780.0,1124,0.0003576502415,0.008439236748,5.794549332e-06,-4.537354719e-07,-0.002627933993,-0.0475631443,1702.513549
1780.0,1125,0.0,0.008449431279,0.0,0.0,-0.002653121422,-0.03644750849,1702.251823
1780.0,1126,0.1286440257,0.008485573516,0.0008667829186,0.003108006034,0.005128924396,-1.674248225,1714.176141
1780.0,1127,0.0322849924,0.008510692386,-0.0003121729284,0.000612991048,-0.0006883695355,-0.7208415926,1714.775434
1780.0,1128,0.06463036722,0.008517319991,-0.0005798141854,0.004419994072,0.001267115709,-0.8342438041,1717.579437
1780.0,1129,0.1267507799,0.008552578777,0.000861970638,0.0034904913,0.005020316885,-1.652339378,1715.302266
1780.0,1130,0.09439471162,0.008575764839,-2.937701112e-05,0.007008350675,0.002980931006,-1.238805334,1718.275754
1780.0,1131,0.0297856156,0.008587545069,-0.0002722827801,0.0004428047078,-0.0008486729898,-0.7139061048,1714.337632
1780.0,1132,0.1247214008,0.008624402034,0.000846656881,0.003892073186,0.004906531786,-1.631618742,1716.2407
1780.0,1133,0.02745390016,0.008659242376,-0.0002338611175,0.00030660596,-0.001000758293,-0.7048036667,1713.880034
1780.0,1134,0.0599612217,0.008669029771,-0.0006003516296,0.003780330811,0.00100793568,-0.7963660342,1717.382407
1780.0,1135,0.1225460998,0.008701389722,0.0008196848388,0.004307911756,0.004787448103,-1.611198091,1716.984225
1780.0,1136,0.0900387783,0.008724294321,-0.0001573444181,0.006899004879,0.002784054274,-1.162403574,1718.213609
1780.0,1137,0.02527859915,0.008726130137,-0.0001974559736,0.0001992788586,-0.001144855713,-0.6933410155,1713.405447
1780.0,1138,0.1202143844,0.008783913189,0.000780092195,0.004731355576,0.004662866872,-1.589448325,1717.539384
1780.0,1139,0.02324922009,0.008788530982,-0.0001634427774,0.0001161929089,-0.001281227321,-0.6794102032,1712.916875
1780.0,1140,0.05560528838,0.008810562667,-0.0006016482686,0.003181859236,0.000754663211,-0.7714412968,1717.159417
1780.0,1141,0.02135597434,0.0088467459,-0.0001320690646,5.322013256e-05,-0.001410155199,-0.6630560132,1712.41742
1780.0,1142,0.1177150076,0.008872370483,0.0007268163781,0.005154274898,0.004532466459,-1.565561857,1717.925481
1780.0,1143,0.08536963278,0.008883503775,-0.0002878332822,0.00665475164,0.002563227257,-1.093470633,1718.138045
1780.0,1144,0.01958972992,0.008901055687,-0.0001034721321,6.734211736e-06,-0.001531933359,-0.6443542224,1711.910193
1780.0,1145,0.05154155658,0.008942601358,-0.000587071633,0.002638734778,0.0005087208509,-0.7538070041,1716.909132
1780.0,1146,0.01794196741,0.008951722304,-7.771189155e-05,-2.63821691e-05,-0.001646862002,-0.6235242599,1711.398233
1780.0,1147,0.15,0.008956600888,0.0,0.0,0.007505631544,-2.493354652,1685.0
1780.0,1148,0.1150359138,0.008967188275,0.0006594063506,0.005566006047,0.004395744701,-1.537118488,1718.171051
1780.0,1149,0.1496423498,0.008969468316,3.770902694e-05,2.099885137e-06,0.007477919264,-2.47286014,1685.610614
1780.0,1150,0.1492589828,0.008983260974,7.713556562e-05,7.74154944e-06,0.007448116121,-2.438921003,1686.265103
1780.0,1151,0.1488480499,0.008998045389,0.0001182852872,1.634396064e-05,0.007416053805,-2.41228816,1686.966558
1780.0,1152,0.01640473889,0.008998990141,-5.47749793e-05,-4.883951786e-05,-0.00175524268,-0.600670153,1710.884444
1780.0,1153,0.148407569,0.009013892874,0.0001611399753,3.011360076e-05,0.007381567494,-2.383047361,1687.718228
1780.0,1154,0.1479354154,0.009030879867,0.0002056542282,4.938659902e-05,0.007344483002,-2.352177656,1688.523498
1780.0,1155,0.01497062961,0.009043087192,-3.461349862e-05,-6.283798348e-05,-0.001857375229,-0.5762300847,1710.371541
1780.0,1156,0.1474293118,0.009049088306,0.0002517570409,7.510476709e-05,0.007304616937,-2.319634623,1689.385847
1780.0,1157,0.08036475362,0.009054161141,-0.0004104389556,0.006260208052,0.0023133552,-1.01338958,1718.044113
1780.0,1158,0.04775042506,0.009065782725,-0.000560862558,0.002156261439,0.000271174345,-0.7432224269,1716.63074
1780.0,1159,0.1468868169,0.009068606017,0.0002993478047,0.0001082123612,0.007261777066,-2.285684305,1690.308789
1780.0,1160,0.1121641805,0.009068823914,0.0005769060139,0.00595473806,0.004251952138,-1.504571096,1718.308675
1780.0,1161,0.0136327222,0.009084226156,-1.711762235e-05,-7.040499094e-05,-0.001953555349,-0.5499079891,1709.862019
1780.0,1162,0.1463053141,0.009089527144,0.0003482923125,0.0001498017739,0.0072157629,-2.250346701,1691.29579
1780.0,1163,0.1456819985,0.009111952599,0.0003984172939,0.0002010526743,0.007166366555,-2.213703076,1692.350141
1780.0,1164,0.01238456332,0.009122605467,-2.180688051e-06,-7.316706188e-05,-0.002044072909,-0.52273728,1709.358131
1780.0,1165,0.1450138635,0.009135990551,0.0004495059872,0.0002632480177,0.007113373923,-2.175840379,1693.474787
1780.0,1166,0.01122013251,0.009158410245,1.033525845e-05,-7.211317202e-05,-0.00212921073,-0.4948015906,1708.861884
1780.0,1167,0.1442976865,0.009161756944,0.0005012933339,0.0003377675196,0.007056566223,-2.136898476,1694.672101
1780.0,1168,0.109085956,0.009177767636,0.0004801560883,0.006305120726,0.004100004196,-1.464160821,1718.370389
1780.0,1169,0.04421360745,0.00918070093,-0.0005260396658,0.001736009154,4.275899539e-05,-0.7362793225,1716.323935
1780.0,1170,0.143530013,0.009189376064,0.0005534589477,0.000426084034,0.006995721924,-2.097071439,1695.943575
1780.0,1171,0.0101338132,0.009191813193,2.059980485e-05,-6.84468373e-05,-0.002209243664,-0.4656226676,1708.375036
1780.0,1172,0.1427071401,0.009218981128,0.0006056210097,0.0005297502467,0.006930619093,-2.056597325,1697.289435
1780.0,1173,0.009120365561,0.009222975429,2.87580852e-05,-6.31537844e-05,-0.002284437994,-0.4360737893,1707.89911
1780.0,1174,0.075,0.009237089578,-0.0005209414107,0.005707741439,0.002028918424,-0.9444086844,1717.923805
1780.0,1175,0.1418250987,0.009250714936,0.0006573300131,0.000650380438,0.006861038131,-2.01576186,1698.708164
1780.0,1176,0.008174901275,0.009252047262,3.497805701e-05,-5.679860625e-05,-0.002355050992,-0.4062375381,1707.435398
1780.0,1177,0.007292859931,0.00927916892,3.942174477e-05,-4.991263289e-05,-0.002421330615,-0.3762864185,1706.984986
1780.0,1178,0.1408796344,0.009284730556,0.0007080625588,0.0007896242004,0.006786764922,-1.974903156,1700.195926
1780.0,1179,0.04091404404,0.009287910277,-0.0004855214599,0.001375665121,-0.0001760696935,-0.7319392425,1715.98894
1780.0,1180,0.1057863926,0.009294544927,0.0003681131261,0.006601968477,0.003938400163,-1.419479136,1718.384552
1780.0,1181,0.006469987038,0.009304471223,4.224861964e-05,-4.289685038e-05,-0.002483515307,-0.3463780735,1706.54876
1780.0,1182,0.1398661868,0.009321192059,0.0007572155344,0.0009491315614,0.006707594342,-1.934408841,1701.745904
1780.0,1183,0.005702313501,0.009328076216,4.361462377e-05,-3.605258666e-05,-0.002541833849,-0.3166853051,1706.127424
1780.0,1184,0.004986136477,0.009350097756,4.367054405e-05,-2.959700978e-05,-0.002596505308,-0.287349858,1705.721512
1780.0,1185,0.1387798675,0.009360275316,0.000804101012,0.001130506904,0.006623333973,-1.894708214,1703.347599
1780.0,1186,0.004318001515,0.009370642062,4.256026434e-05,-2.367944682e-05,-0.002647739055,-0.2584911161,1705.331403
1780.0,1187,0.03783581952,0.009387927885,-0.0004415057956,0.001071275508,-0.0003850823881,-0.7283206165,1715.62651
1780.0,1188,0.003694685893,0.009389808231,4.042019552e-05,-1.839563045e-05,-0.00269573486,-0.230215602,1704.95733
1780.0,1189,0.1376154367,0.009402168844,0.000847942254,0.001335249997,0.006533807961,-1.856257177,1704.986154
1780.0,1190,0.003113183073,0.009407688709,3.737885816e-05,-1.379915321e-05,-0.002740683031,-0.2026112891,1704.599399
1780.0,1191,0.1022495749,0.009419719056,0.0002444686457,0.006826056808,0.003765094362,-1.364828718,1718.368616
1780.0,1192,0.06963524638,0.009420018015,-0.0006019020485,0.00506254919,0.001726444007,-0.8788336304,1717.776846
1780.0,1193,0.002570688198,0.009424369742,3.355699673e-05,-9.909259505e-06,-0.002782764586,-0.1757535879,1704.257593
1780.0,1194,0.002064584567,0.00943993179,2.906732724e-05,-6.72385683e-06,-0.002822151458,-0.1496986658,1703.931793
1780.0,1195,0.1363672778,0.009447074716,0.0008878712244,0.00156468265,0.006438860518,-1.819514827,1706.64182
1780.0,1196,0.001592431009,0.009454449916,2.4014459e-05,-4.209955225e-06,-0.002859006732,-0.1245413511,1703.621785
1780.0,1197,0.001151950109,0.009467994148,1.849521907e-05,-2.358230239e-06,-0.002893484904,-0.1002253963,1703.327273
1780.0,1198,0.000741017226,0.009480629815,1.259917879e-05,-1.041665385e-06,-0.002925732166,-0.0772647168,1703.047894
1780.0,1199,0.03496408621,0.009481236185,-0.0003958517821,0.0008175929562,-0.0005842252931,-0.7244792004,1715.237921
1780.0,1200,0.0003576502415,0.009492417866,6.408331678e-06,-4.325531228e-07,-0.002955886708,-0.0549870457,1702.783228
1780.0,1201,0.1350293704,0.009495209531,0.0009229285042,0.00181985807,0.006338358798,-1.784908241,1708.289747
1780.0,1202,0.0,0.00950341516,0.0,0.0,-0.00298407236,-0.04411845183,1702.532785
1780.0,1203,0.1335952611,0.009546805468,0.0009520657122,0.002101453886,0.006232194456,-1.752790711,1709.900299
1780.0,1204,0.09845844342,0.009553893798,0.000108064885,0.006962943756,0.003577457469,-1.308190346,1718.332611
1780.0,1205,0.0322849924,0.009568285246,-0.0003499809429,0.0006090049053,-0.0007735765998,-0.719452976,1714.824948
1780.0,1206,0.06463036722,0.009590675381,-0.0006521909977,0.004402788964,0.001427609036,-0.8309518828,1717.608224
1780.0,1207,0.1320580326,0.009602111396,0.000974153469,0.002409641244,0.006120283372,-1.723381244,1711.440135
1780.0,1208,0.0297856156,0.009649494945,-0.0003050115808,0.0004397724542,-0.0009533109511,-0.7127018233,1714.38981
1780.0,1209,0.1304102701,0.009661394081,0.0009879901394,0.002743943913,0.006002562649,-1.696721332,1712.874243
1780.0,1210,0.09439471162,0.009697716338,-3.355422118e-05,0.006990485594,0.003372159466,-1.235082383,1718.284156
1780.0,1211,0.1286440257,0.009724939472,0.0009923257543,0.003103056365,0.005878983009,-1.672586527,1714.168951
1780.0,1212,0.02745390016,0.009725256995,-0.000261765351,0.000304419277,-0.001123671262,-0.703792851,1713.935102
1780.0,1213,0.0599612217,0.009749884835,-0.0006743707575,0.00376405138,0.001134366134,-0.7932954641,1717.415319
1780.0,1214,0.1267507799,0.009793054077,0.0009858712566,0.003484688618,0.005749496662,-1.650512728,1715.295693
1780.0,1215,0.02527859915,0.009795936831,-0.0002208452133,0.0001978293141,-0.001284947214,-0.6925278066,1713.463702
1780.0,1216,0.0900387783,0.009851880398,-0.000178568614,0.006880044796,0.003145142618,-1.159960439,1718.224814
1780.0,1217,0.02324922009,0.009861875374,-0.0001826623669,0.0001153738501,-0.001437459106,-0.6788046145,1712.97868
1780.0,1218,0.1247214008,0.009866066445,0.0009673607796,0.003885307316,0.005614037514,-1.629644561,1716.234956
1780.0,1219,0.05560528838,0.009898414317,-0.000674917705,0.003166835925,0.0008485556923,-0.7684021859,1717.196196
1780.0,1220,0.02135597434,0.009923390676,-0.0001474836021,5.292924783e-05,-0.001581545648,-0.6626639504,1712.483198
1780.0,1221,0.1225460998,0.009944328746,0.0009355280046,0.004300042098,0.005472492996,-1.609024505,1716.979491
1780.0,1222,0.01958972992,0.009980779454,-0.000115454515,6.877102475e-06,-0.001717555501,-0.6441910713,1711.980422
1780.0,1223,0.08536963278,0.01001712958,-0.0003249837832,0.006634438207,0.002891584306,-1.089652511,1718.152685
1780.0,1224,0.1202143844,0.01002821848,0.0008892854922,0.004722268275,0.005324665029,-1.587144257,1717.535797
1780.0,1225,0.01794196741,0.01003431852,-8.663313611e-05,-2.589649734e-05,-0.001845841021,-0.6235913057,1711.473438
1780.0,1226,0.05154155658,0.01003698025,-0.0006577786464,0.002625114906,0.0005716453068,-0.7509716088,1716.949502
1780.0,1227,0.01640473889,0.01008426612,-6.099906269e-05,-4.808445725e-05,-0.001966753559,-0.6010016945,1710.965187
1780.0,1228,0.1177150076,0.01011814028,0.0008275364038,0.005143796012,0.005170219474,-1.562996221,1717.923136
1780.0,1229,0.01497062961,0.01013086317,-3.849036943e-05,-6.190387492e-05,-0.002080640317,-0.5767776205,1710.458417
1780.0,1230,0.04775042506,0.01016625101,-0.000627694138,0.002144165918,0.0003047170053,-0.7405198765,1716.674436
1780.0,1231,0.0136327222,0.01017433443,-1.898114228e-05,-6.934596018e-05,-0.002187841976,-0.5508201726,1709.955645
1780.0,1232,0.08036475362,0.01019426097,-0.0004623519741,0.006238452133,0.002605905918,-1.01005567,1718.0629
1780.0,1233,0.1150359138,0.01021452788,0.0007497347094,0.005554053662,0.005008621621,-1.534480817,1718.170022
1780.0,1234,0.01238456332,0.01021488958,-2.345229581e-06,-7.200237538e-05,-0.00228869109,-0.5239408197,1709.459139
1780.0,1235,0.01122013251,0.01025272424,1.157557779e-05,-7.092506967e-05,-0.002383510925,-0.4962404808,1708.970907
1780.0,1236,0.15,0.01026015883,0.0,0.0,0.008598013101,-2.492805129,1685.0
1780.0,1237,0.1496423498,0.01027323106,4.312156617e-05,2.096830942e-06,0.008564898779,-2.472497769,1685.610331
